2682.7	2682.7	     83.65
2682.7	3556.5	     83.63
2682.7	4094.9	     83.78
2682.7	4714.9	     83.73
2682.7	7196.9	     83.62
2682.7	8286.4	     83.33
2682.7	9541.0	     83.13
2682.7	1.0985e+04	      83.0
2682.7	1.9307e+04	     82.54
2682.7	3.1623e+04	     79.52
2682.7	5.1795e+04	     69.64
3556.5	2682.7	     83.54
3556.5	3556.5	     83.48
3556.5	4094.9	     83.82
3556.5	4714.9	     83.66
3556.5	7196.9	     83.84
3556.5	8286.4	     83.34
3556.5	9541.0	     83.82
3556.5	1.0985e+04	      83.2
3556.5	1.9307e+04	     82.43
3556.5	3.1623e+04	     79.81
3556.5	5.1795e+04	     69.29
4094.9	2682.7	     83.63
4094.9	3556.5	      83.8
4094.9	4094.9	     83.92
4094.9	4714.9	     83.96
4094.9	7196.9	     83.73
4094.9	8286.4	     83.74
4094.9	9541.0	     83.66
4094.9	1.0985e+04	     83.33
4094.9	1.9307e+04	     82.84
4094.9	3.1623e+04	     80.29
4094.9	5.1795e+04	     69.02
4714.9	2682.7	     83.87
4714.9	3556.5	     83.92
4714.9	4094.9	     84.17
4714.9	4714.9	     84.09
4714.9	7196.9	     84.03
4714.9	8286.4	     84.04
4714.9	9541.0	     83.56
4714.9	1.0985e+04	     83.69
4714.9	1.9307e+04	     83.07
4714.9	3.1623e+04	     80.29
4714.9	5.1795e+04	     69.58
7196.9	2682.7	     83.82
7196.9	3556.5	     83.95
7196.9	4094.9	     83.84
7196.9	4714.9	      84.0
7196.9	7196.9	     84.07
7196.9	8286.4	     83.76
7196.9	9541.0	     83.69
7196.9	1.0985e+04	     83.31
7196.9	1.9307e+04	      82.9
7196.9	3.1623e+04	     80.15
7196.9	5.1795e+04	     69.9
8286.4	2682.7	     84.11
8286.4	3556.5	     84.14
8286.4	4094.9	     84.21
8286.4	4714.9	     84.01
8286.4	7196.9	      83.9
8286.4	8286.4	     84.17
8286.4	9541.0	     83.48
8286.4	1.0985e+04	     83.77
8286.4	1.9307e+04	     82.87
8286.4	3.1623e+04	     80.03
8286.4	5.1795e+04	     69.81
9541.0	2682.7	     83.94
9541.0	3556.5	      84.0
9541.0	4094.9	     83.88
9541.0	4714.9	     83.92
9541.0	7196.9	      84.3
9541.0	8286.4	     83.66
9541.0	9541.0	     83.79
9541.0	1.0985e+04	     83.52
9541.0	1.9307e+04	     82.77
9541.0	3.1623e+04	     79.85
9541.0	5.1795e+04	     69.95
1.0985e+04	2682.7	     83.91
1.0985e+04	3556.5	     84.05
1.0985e+04	4094.9	     84.08
1.0985e+04	4714.9	     83.89
1.0985e+04	7196.9	     83.74
1.0985e+04	8286.4	     83.85
1.0985e+04	9541.0	     83.38
1.0985e+04	1.0985e+04	     83.53
1.0985e+04	1.9307e+04	     82.85
1.0985e+04	3.1623e+04	      79.9
1.0985e+04	5.1795e+04	     69.79
1.9307e+04	2682.7	     83.58
1.9307e+04	3556.5	     83.55
1.9307e+04	4094.9	     83.78
1.9307e+04	4714.9	     83.39
1.9307e+04	7196.9	     83.37
1.9307e+04	8286.4	     83.52
1.9307e+04	9541.0	      83.3
1.9307e+04	1.0985e+04	     83.15
1.9307e+04	1.9307e+04	     82.42
1.9307e+04	3.1623e+04	      79.4
1.9307e+04	5.1795e+04	     68.95
3.1623e+04	2682.7	     83.11
3.1623e+04	3556.5	     83.31
3.1623e+04	4094.9	     83.24
3.1623e+04	4714.9	     83.41
3.1623e+04	7196.9	     83.27
3.1623e+04	8286.4	     83.07
3.1623e+04	9541.0	     83.03
3.1623e+04	1.0985e+04	     82.94
3.1623e+04	1.9307e+04	     81.98
3.1623e+04	3.1623e+04	     78.77
3.1623e+04	5.1795e+04	     67.58
8.4834e+04	2682.7	     75.59
8.4834e+04	3556.5	     75.75
8.4834e+04	4094.9	     75.77
8.4834e+04	4714.9	     75.74
8.4834e+04	7196.9	     75.65
8.4834e+04	8286.4	      75.4
8.4834e+04	9541.0	     75.07
8.4834e+04	1.0985e+04	     74.94
8.4834e+04	1.9307e+04	     73.85
8.4834e+04	3.1623e+04	     70.02
8.4834e+04	5.1795e+04	     56.82
